Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CO,2015,12,Male,17.0,Right-Handed,170,24,171,1.0,Car,8,.384,32.0,Baseball/Softball,100.0,150.0,200.0,500.0,1000.0,1000.0,24,Right foot,7.5,8,Ring finger,November,Summer,No,No,Poultry,Soft drink (caffeinated),Social studies,6,10,3.0,Yes - broadband connection,Internet chat or instant messaging,10,10,10,8,5,2,3,20,3,1,20,1,0,2,Very little,Graduate degree,Rap/Hip hop,Telepathy,Happy,Teacher,Health
USA,CA,2016,11,Male,16.0,Right-Handed,185,27,185,3.0,Bus,40 ,,,Basketball,900.0,800.0,900.0,900.0,900.0,900.0,27,Same length,177,,,January,Winter,No,No,Seafood,,Mathematics and statistics,8,12,5.0,Yes - broadband connection,Text messaging,101,101,2,1,3,2,2,2,2,2,2,2,0,2,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Relative,Environment
USA,CO,2025,12,Male,17.0,Right-Handed,183,29,195,1.0,Car,4,3.37,59.0,Other,845.0,626.0,674.0,802.0,626.0,861.0,29,Left foot,110,,Same length,April,Summer,No,No,Fruit,Water,Mathematics and statistics,9,9,6.0,Yes - other,Text messaging,30,100,40,.5,11,5,14,4,4,4,20,0,0,1,Very little,Graduate degree,Rap/Hip hop,Telepathy,Rich,Business person,Health
USA,CA,2019,12,Male,16.0,Right-Handed,187,28,180,1.0,Bicycle,15-25,0.398,51.0,Martial Arts,1000.0,950.0,750.0,850.0,900.0,900.0,30,Left foot,100,105,Ring finger,December,Winter,Yes,No,Desserts,Water,Other,4-7,12,4.0,Yes - broadband connection,Other,a lot,even ,4,8,5,6+,0,45,1-2,168,168,10,0,4-5,A lot,Some college,Heavy metal,Fly,Rich,Other,Health
USA,CT,2013,12,Female,17.0,Left-Handed,169.5,25,175,1.0,Bus,15,0.337,0.447,Dancing,,,,,,,25,Left foot,104,104,Same length,March,Summer,,Yes,Fruit,Water,English,7,12,1.0,Yes - other,Text messaging,0,0,,,,,,,,,,,,,Some,Graduate degree,Reggae,Fly,Happy,Doctor or nurse,Environment
USA,CA,2016,7,Male,12.0,,109,16.5,148,2.0,Car,7,.277,62.0,Soccer,1000.0,900.0,1000.0,500.0,500.0,1000.0,165,Same length,6.5,6,Index finger,November,Summer,No,No,Meat,Water,English,9,12,4.0,Yes - other,Text messaging,20,10,10,0,5,40,100,50,20,10,50,20,10,0,Some,Graduate degree,Rap/Hip hop,Invisibility,Happy,Sports person,International aid
USA,CO,2016,7,Male,13.0,Right-Handed,137,60,37,1.0,Car,7,21,1738.0,Lacrosse,900.0,999.0,989.0,789.0,1000.0,1000.0,60,Same length,,50,Ring finger,December,Winter,Yes,No,Rice/Noodle dishes,Juice,Physical education,12,,4.0,Yes - broadband connection,Telephone,21,17,9,5,5,2,25,6,0,1,5,7,3,1,Very little,Graduate degree,Rap/Hip hop,Fly,Rich,Sports person,"Arts, culture, sports"
USA,CA,2017,12,Male,17.0,Right-Handed,177.8,27.94,181.6,2.0,Walk,15,0.829,61.0,Baseball/Softball,1000.0,1000.0,1000.0,1000.0,500.0,1000.0,27.94,Same length,101.6,101.6,Same length,November,Summer,Yes,No,No favorite,Water,Art,8,3,3.0,No internet connection,Internet chat or instant messaging,4,5,4,6,2,24,4,0,5,5,24,0,0,3,,Graduate degree,Rap/Hip hop,Freeze time,Healthy,Actor,"Arts, culture, sports"
USA,CA,2016,12,Female,18.0,Right-Handed,148,23,50,2.0,Walk,15,0.885,50.0,Martial Arts,50.0,60.0,70.0,180.0,100.0,200.0,23,Left foot,580,400,Index finger,June,Fall,No,No,Meat,Water,Art,6,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2015,6,Female,11.0,Right-Handed,147,27,147,1.0,Car,7,.445,35.0,Soccer,845.0,647.0,995.0,930.0,490.0,727.0,25,Right foot,60,70,Ring finger,October,Summer,Yes,No,Other,Water,Art,9,10,3.0,Yes - other,Internet chat or instant messaging,10,11,31,1,13,9,10,1,7,4,50,3,0,1,A lot,Graduate degree,Pop,Invisibility,Healthy,Sports person,Health
USA,CA,2024,12,Female,17.0,Right-Handed,155,19.5,120,1.0,Car,7.5,0.412,46.0,Walking/Hiking,800.0,500.0,400.0,1000.0,300.0,900.0,19.5,Same length,740,530,Index finger,May,Fall,Yes,No,Poultry,Water,Social studies,7,8,6.0,Yes - broadband connection,Text messaging,20,30,5,1,5,3,0,1,4,3,20,10,0,5,Some,Graduate degree,Other,Fly,Rich,Relative,International aid
USA,CA,2016,4,Male,15.0,Right-Handed,177,28,175,3.0,Car,10,.33,30.0,Basketball,900.0,900.0,900.0,900.0,750.0,900.0,28,Same length,73,77,Ring finger,July,Summer,No,No,Pizza/Pasta,Sports drink,Mathematics and statistics,7,7,4.0,Yes - broadband connection,Internet chat or instant messaging,5,4,5,.5,15,5,1,0,2,1,10,0,0,2,Some,Graduate degree,Pop,Freeze time,Healthy,Coach or club leader,Environment
USA,CT,2012,12,Female,17.0,Right-Handed,156,25,162,1.0,Car,15,.294,50.0,Baseball/Softball,100.0,1000.0,700.0,1000.0,133.0,120.0,25,Same length,91,84,Index finger,September,Spring,No,No,Pizza/Pasta,Water,Other,8,7,3.0,Yes - other,In person,0,0,35,3,15,6,17.5,0,150,50,50,58,0,15,Some,Graduate degree,Rhythm and blues (R&B),Freeze time,Healthy,Musician or singer,Other
USA,CA,2015,8,Female,14.0,Right-Handed,173.7,22,62,1.0,Car,13,0.542,40.0,Soccer,900.0,900.0,1000.0,800.0,700.0,800.0,21,Right foot,,7.5,Index finger,December,Winter,Yes,No,Fruit,Water,Science,8,9,4.0,Yes - other,Cell phone,80,35,30,20,15,10,40,1,4,10,24,4,0,6,Some,Graduate degree,Pop,Telepathy,Happy,Musician or singer,Health
USA,CA,2019,12,Female,17.0,Right-Handed,155,9,155,2.0,Car,30,0.7,51.0,Gymnastics,900.0,800.0,800.0,800.0,100.0,500.0,9,Same length,30,30,Same length,September,Spring,No,No,Desserts,Milk,Art,6,7,4.0,Yes - other,In person,13,50,5,.5,12,10,8,0,8,5,9,0,0,3,Some,Graduate degree,Rock and roll,Telepathy,Happy,Relative,International aid
USA,CA,2016,12,Female,17.0,Right-Handed,152,21,157,2.0,Car,15,.46,61.0,Walking/Hiking,1000.0,940.0,1000.0,925.0,235.0,684.0,23,Left foot,70,65,Index finger,July,Fall,No,No,Poultry,Water,Science,7.5,7,5.0,Yes - broadband connection,Text messaging,42,56,5,10,0,4,0,0,5,6,6,0,24,3,A lot,Graduate degree,Rap/Hip hop,Telepathy,Happy,Business person,"Wildlife, animals"
USA,CA,2016,12,Female,17.0,Right-Handed,152.5,22.5,152,2.0,Car,3,.86 ,91.0,Tennis,,,,,,,,Right foot,,,,March,Fall,No,No,Meat,Water,English,8,6,5.0,Yes - broadband connection,Text messaging,200,200,2,0,7,4,12,0,50,48,2,0,0,1,A lot,Graduate degree,Rock and roll,Freeze time,Happy,Politician,International aid
USA,CA,2017,10,Female,15.0,Left-Handed,,,,1.0,Walk,10,0.708,58.0,Dancing,90.0,60.0,65.0,100.0,40.0,100.0,,,,,Index finger,April,Summer,No,No,Meat,Juice,Languages,8,6,5.0,Yes - other,In person,10,30,1,1,1,3,1,0,3,2,2,2,0,1,,Some college,Techno/Electronic,Fly,Healthy,Religious figure,"Wildlife, animals"
USA,CO,2020,12,Female,17.0,Right-Handed,161,23,,2.0,Car,5 ,0.41,47.0,Other,500.0,800.0,300.0,500.0,500.0,800.0,22,Right foot,,,Same length,August,Winter,No,No,Breads/Sandwiches,Water,English,7,8/9,6.0,Yes - broadband connection,Text messaging,150,150,15,1,10,10,8,0,6,6,4,8,20,2,A lot,Graduate degree,Other,Telepathy,Happy,Relative,International aid
USA,CA,2017,11,Female,16.0,Right-Handed,58.0,32.1,40.0,2.0,Bus,15,0.401,70.0,Soccer,802.0,888.0,1000.0,947.0,1000.0,1000.0,32.2,Left foot,5.2,5.6,Ring finger,October,Winter,No,No,Fruit,Water,Mathematics and statistics,8,10,6.0,Yes - other,Text messaging,40,50,5,0,25,10,0,0,5,3,15,5,0,10,A lot,Graduate degree,Other,Super strength,Healthy,Relative,Health
USA,CA,2016,7,Male,12.0,Right-Handed,61,25,62,2.0,Car,5,0.385,132.0,Martial Arts,60.0,60.0,55.0,50.0,65.0,85.0,23,Right foot,14,35,Index finger,August,Summer,Yes,No,Rice/Noodle dishes,Water,History,7.5,10 ,4.0,Yes - broadband connection,Internet chat or instant messaging,54,123,0,0,5,4,2,3,3,3,4,2,0,1,Some,Graduate degree,Pop,Freeze time,Happy,Business person,International aid
USA,CA,2022,12,Male,17.0,Right-Handed,149,28,170,2.0,Car,5,0.387,29.0,Walking/Hiking,600.0,300.0,400.0,400.0,1000.0,1000.0,28,Same length,75,83,Ring finger,May,Fall,No,No,Rice/Noodle dishes,Water,History,5,7,4.0,Yes - broadband connection,Text messaging,0,3,4,0,5,4,0,8,1,0,2,0,0,2,Very little,Some college,Pop,Freeze time,Rich,Relative,Health
USA,CO,2017,12,Female,17.0,Right-Handed,164,22,161,1.0,Car,15,.420,45.0,Soccer,900.0,700.0,750.0,750.0,800.0,900.0,21,Right foot,65,65,Same length,August,Fall,Yes,No,Breads/Sandwiches,Water,Science,8.5,10,2.0,Yes - broadband connection,Text messaging,40,40,11,4,9,4,10,0,9,5,10,7,8,0,Some,Graduate degree,Country,Telepathy,Happy,Musician or singer,"Arts, culture, sports"
USA,CA,2012,12,Male,16.0,Right-Handed,163,25,157,1.0,Car,15,.25,35.0,Tennis,900.0,700.0,400.0,400.0,1000.0,90025.0,25,Same length,82,79,Index finger,November,Fall,Yes,No,Rice/Noodle dishes,Water,Computers and technology,8,7,4.0,Yes - broadband connection,In person,0,0,36,.1,18,12,10,18,1,.5,8,12,0,2,Some,Graduate degree,Heavy metal,Freeze time,Healthy,Other,Environment
USA,CA,2025,12,Male,17.0,Right-Handed,177,27,178,2.0,Car,25,0.296,37.0,Swimming,500.0,500.0,500.0,500.0,1000.0,1000.0,27,Same length,75,74,Index finger,January,Winter,No,No,Meat,Water,Science,8,10,5.0,Yes - broadband connection,Cell phone,50,60,0,1,7,5,4,1,5,3,28,2,0,3,Some,Graduate degree,Other,Freeze time,Rich,Doctor or nurse,Health
USA,CA,2015,12,Male,17.0,Right-Handed,181,29,178,1.0,Skateboard/Scooter/Rollerblade,5,0.463,42.0,Football (American),800.0,100.0,900.0,700.0,700.0,800.0,11,Same length,80,83,Ring finger,May,Winter,Yes,No,Meat,Water,History,5,10,7.0,Yes - broadband connection,Text messaging,19,19,7,1,10,10,11,10,1,1,10,0,0,7,Some,Some college,Rap/Hip hop,Freeze time,Happy,Relative,Environment
USA,CA,2022,11,,16.0,,5.9,`9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,12,Female,17.0,Left-Handed,160,22,157,1.0,Car,6,0.39,46.0,Baseball/Softball,963.0,950.0,930.0,970.0,630.0,800.0,23,,65,63,Index finger,May,Summer,Yes,No,Seafood,Water,English,6,9,4.0,Yes - broadband connection,Text messaging,30,35,9,3,2,6,4,0,13,3,20,5,0,3,Some,Graduate degree,Rhythm and blues (R&B),Freeze time,Happy,Relative,Environment
USA,CA,2023,12,Female,17.0,Right-Handed,157,22.5,155,2.0,Car,8,0.375,33.0,Athletics,1000.0,900.0,700.0,700.0,0.0,0.0,22.5,Same length,80,75,Ring finger,October,Spring,No,No,Rice/Noodle dishes,Water,Art,8,5,5.0,Yes - other,Cell phone,500,550,10,20,3,5,12,1,24,5,50,2,8,2,,Graduate degree,Pop,Fly,Rich,Friend,Education/Youth development
USA,CA,2023,12,Male,17.0,Right-Handed,176,174,165,2.0,Walk,5,0.342,36.0,Basketball,500.0,500.0,500.0,500.0,500.0,500.0,26,Same length,11,10,Ring finger,May,Summer,Yes,No,Meat,,Physical education,7,9,5.0,Yes - broadband connection,In person,0,0,0,0,15,20,3,15,5,1,15,0,0,15,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Relative,Other
USA,CA,2016,9,Male,14.0,Right-Handed,179,28,71,1.0,Bus,40,403,53.0,Table Tennis,0.0,0.0,1000.0,1000.0,0.0,1000.0,26,Right foot,,80,Index finger,November,Summer,Yes,No,Meat,Water,Physical education,8,12,4.0,No internet connection,Cell phone,10,12,1,1,1,1,1,1,1,1,1,1,1,0,A lot,Some college,Rap/Hip hop,Fly,Rich,Sports person,Health
USA,CA,2024,12,Male,17.0,Right-Handed,68,26,163,1.0,Car,15,0.288,37.0,Swimming,727.0,594.0,390.0,326.0,904.0,1000.0,26,Same length,80,90,Ring finger,August,Fall,No,No,Meat,Water,Science,7,10,6.0,Yes - broadband connection,Text messaging,8,10,2,1,3,5,2,24,12,2,48,36,0,60,Some,Graduate degree,Pop,Freeze time,Happy,Relative,Environment
USA,CO,2014,12,Female,17.0,Right-Handed,163,38,163,2.0,Car,20,0.391,43.0,Other,1000.0,738.0,904.0,1000.0,540.0,524.0,38,Right foot,83,79,Index finger,July,Fall,No,No,Breads/Sandwiches,Water,English,6,10,2.0,Yes - broadband connection,Text messaging,250,250,7,1,42,1,10,0,5,3,15,0,9,2,A lot,Graduate degree,Country,Telepathy,Happy,Relative,Education/Youth development
USA,CA,2022,12,Female,17.0,Right-Handed,165,24.5,153,1.0,Car,30,0.399,54.0,,1000.0,743.0,540.0,455.0,406.0,1000.0,24.5,Same length,80,80,Same length,July,Spring,Yes,No,Rice/Noodle dishes,Water,History,8,10,5.0,Yes - broadband connection,Text messaging,20,24,6,5,1,4,0,0,9,7,10,10,40,5,A lot,Graduate degree,Rhythm and blues (R&B),Telepathy,Famous,Relative,"Wildlife, animals"
USA,CO,2020,12,Female,17.0,Right-Handed,168,23,162,1.0,Car,15 ,0.467,42.0,Walking/Hiking,1000.0,500.0,500.0,500.0,700.0,700.0,24,Left foot,.7,.65,Ring finger,April,Fall,No,No,Poultry,Water,Social studies,6,10,6.0,Yes - broadband connection,In person,10,10,8,4,4,7,3,4,4,8,10,5,10,3,Some,Graduate degree,Other,Telepathy,Happy,Business person,Environment
USA,CO,2023,12,Male,17.0,Left-Handed,178,27,177,2.0,Car,15,0.557,34.0,Baseball/Softball,1000.0,700.0,150.0,800.0,700.0,850.0,26,Right foot,160,150,,September,Fall,No,No,Meat,Other,History,7,5,3.0,Yes - broadband connection,Text messaging,7,11,5,.25,14,9,1,1,14,1,7,1,16,1,A lot,Graduate degree,Rhythm and blues (R&B),Freeze time,Happy,Relative,Health
USA,CA,2025,12,Female,17.0,Right-Handed,160,182,29,2.0,Walk,20,.416,36.0,Baseball/Softball,647.0,465.0,587.0,306.0,100.0,1000.0,182,Same length,6,7,Index finger,February,Fall,No,No,Seafood,Water,English,8,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2020,12,Female,17.0,Right-Handed,5'5,24.13,46.74,1.0,Car,25,.305,33.0,Walking/Hiking,1000.0,1000.0,690.0,1000.0,209.0,342.0,24.14,Left foot,7.62,7.84,Ring finger,May,Winter,No,No,Desserts,Water,Art,8,10,3.0,Yes - broadband connection,Text messaging,4,5,7,0.25,4,2,2,0,28,0.5,30,2,10,2,Some,Undergraduate degree,Other,Fly,Happy,Musician or singer,International aid
USA,CA,2018,12,Male,17.0,Right-Handed,182.9,28,195,2.0,Bus,90,0.388,57.0,Cycling,1000.0,749.0,1000.0,668.0,0.0,652.0,27.5,Right foot,90,95,Ring finger,April,Winter,No,No,Soups,Water,History,6,8,3.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",2,2,7,0,15,8,5,0,5,0,20,5,0,5,Some,Graduate degree,Punk rock,Freeze time,Happy,Musician or singer,"Wildlife, animals"
USA,CA,2011,12,Male,17.0,Right-Handed,187.9,33.0,195.7,1.0,Car,6,.47,58.0,Cycling,800.0,700.0,400.0,,500.0,700.0,33.0,Same length,17,18,Ring finger,April,Winter,No,No,Poultry,Water,Physical education,8,9,4.0,Yes - broadband connection,In person,6,11,6,1,8,5,10,8,20,2,20,15,7,4,,,,,,,
USA,CA,2013,12,Female,17.0,Right-Handed,14,24,160,2.0,Car,6,0.374,55.0,Gymnastics,1000.0,1000.0,1000.0,1000.0,500.0,500.0,25,Right foot,75,80,Ring finger,July,Winter,No,No,Desserts,Water,Science,8,10,6.0,Yes - broadband connection,E-mail,0,0,1,0,5,2,1,0,0,0,5,1,0,2,Some,Graduate degree,Rock and roll,Fly,Rich,Relative,"Wildlife, animals"
USA,CO,2016,7,Female,12.0,Right-Handed,166,23,160,1.0,Bus,10,0.834,67.0,Soccer,500.0,1000.0,900.0,1000.0,200.0,800.0,23.3,Left foot,7,7.5,Ring finger,April,Winter,No,No,Pizza/Pasta,Water,Art,10,10,5.0,Yes - other,Text messaging,20,30,18,0.25,6,32,5,0,5,4.5,10,8,0,5,Very little,Graduate degree,Pop,Telepathy,Happy,Actor,"Wildlife, animals"
USA,CA,2023,11,Male,16.0,Right-Handed,190.5,10.9 ,,1.0,Walk,30min,0.603,40.0,Athletics,1000.0,892.0,1000.0,1000.0,500.0,834.0,10.9,Same length,2.87,2.91,Ring finger,February,Winter,No,No,Meat,Water,History,6,6,3.0,Yes - other,Text messaging,200,400,3,6,3,1,8,1,2,8,6,0,3,3,Some,Graduate degree,Rap/Hip hop,Fly,Rich,Sports person,"Arts, culture, sports"
USA,CA,2015,8,Female,14.0,Left-Handed,149.8,22,,2.0,Car,20,0.352,30.0,Dancing,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,22,Same length,90,70,Ring finger,March,Summer,No,No,Pizza/Pasta,Juice,Art,8,9,5.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",10,10,6,2,5,6,1,0,24,24,24,3,0,0,A lot,Graduate degree,Rap/Hip hop,Invisibility,Rich,Musician or singer,Environment
USA,CA,2014,11,Male,17.0,Right-Handed,173,30,177,1.0,Car,7,.328,34.0,Football (American),750.0,800.0,1000.0,450.0,1000.0,1000.0,30,Same length,90,85,Index finger,June,Summer,No,No,Meat,Water,Physical education,7,8,2.0,Yes - broadband connection,In person,20,40,5,1,10,2,20,8,3,20,15,7,0,0,A lot,Graduate degree,Rap/Hip hop,Fly,Healthy,Relative,Health
USA,CO,2017,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,12,Female,16.0,Right-Handed,150,17,22,2.0,Bus,30,0.379,44.0,,902.0,902.0,992.0,992.0,1000.0,1000.0,17,Same length,6,8,Index finger,October,Spring,No,No,No favorite,Water,English,5,10,5.0,Yes - broadband connection,In person,22,22,7,1,7,4,0,10,9,9,10,1,0,1,A lot,Graduate degree,Other,Freeze time,Happy,Other,Environment
USA,CA,2017,12,Female,17.0,Right-Handed,170.6,23.8,64,2.0,Car,15,0.343,60.0,Martial Arts,1000.0,759.0,1000.0,1000.0,487.0,487.0,23.3,Right foot,68,75,Ring finger,December,Winter,No,No,Desserts,Water,History,2,10,8.0,Yes - other,Text messaging,80,82,18,1,28,39,50,7,18,20,13,10,0,20,A lot,Graduate degree,Punk rock,Freeze time,Rich,Other,"Wildlife, animals"
USA,CO,2015,12,Female,16.0,Right-Handed,160,22,163,1.0,Car,4,.435,40.0,Other,800.0,400.0,700.0,300.0,400.0,900.0,22,Same length,70,75,Same length,February,Summer,Yes,No,Breads/Sandwiches,Milk,Science,6,10,3.0,Yes - broadband connection,Text messaging,50,100,6,0,12,5,12,1,6,5,10,0,5,1,Some,Graduate degree,Rock and roll,Fly,Rich,Coach or club leader,Health
USA,CA,2024,12,Male,17.0,Left-Handed,183,27,176,2.0,Walk,10,0.292,37.0,Other,0.0,0.0,0.0,0.0,1000.0,1000.0,27,Same length,10.5,9,Index finger,February,Winter,No,No,Meat,Water,Science,7,9,2.0,Yes - broadband connection,Text messaging,50,50,21,50,28,0,0,10,50,30,70,0,0,20,A lot,Graduate degree,Rap/Hip hop,Super strength,Rich,Business person,Health
USA,CA,2014,12,Male,17.0,Right-Handed,180,28,197,2.0,Car,8,.354,37.0,Swimming,100.0,100.0,1000.0,300.0,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CT,2017,12,Female,18.0,Left-Handed,153,24,154,1.0,Car,30,0.560,56.0,Skateboarding/Rollerblading,674.0,824.0,829.0,578.0,652.0,481.0,23.4,Right foot,106,68,Index finger,November,Fall,Yes,No,Poultry,Water,Computers and technology,5,9,4.0,Yes - broadband connection,Text messaging,25,20,12,0.5,20,1,0,0,10,3,4,8,16,0.5,A lot,Graduate degree,Punk rock,Freeze time,Happy,Friend,Education/Youth development
USA,CA,2015,11,Male,17.0,Right-Handed,179,24,179,3.0,Walk,17,.453,41.0,Other,897.0,900.0,1000.0,1000.0,967.0,1000.0,24,Same length,70,80,Ring finger,July,Winter,No,No,Breads/Sandwiches,Juice,Science,7,11,4.0,Yes - broadband connection,Text messaging,49,41,9,3,5,3,6,5,10,7,24,13,0,3,Some,Graduate degree,Other,Super strength,Healthy,Other,Health
USA,CT,2015,6,Female,12.0,Right-Handed,,23,163,1.0,Bus,20,.571,56.0,Other,96.0,535.0,508.0,663.0,326.0,1000.0,26.5,Left foot,60,70,Ring finger,March,Spring,No,No,Rice/Noodle dishes,Water,Music,5,10,2.0,Yes - other,Cell phone,2,1,0,0,8,0,4,1,10,0,0,10,0,3,Some,Undergraduate degree,Rap/Hip hop,Invisibility,Rich,Relative,Health
USA,CA,2025,11,Male,16.0,Left-Handed,173,24,177,1.0,Car,10,0.295,31.0,Other,800.0,800.0,800.0,800.0,250.0,600.0,26,Left foot,95,93,Index finger,January,Winter,Yes,No,Seafood,Water,Computers and technology,9,9,5.0,Yes - broadband connection,Text messaging,16,21,1,0,20,3,2,4,2,1,4,4,0,0,A lot,Graduate degree,Other,Telepathy,Happy,Relative,Health
USA,CA,2018,9,Male,15.0,Right-Handed,176.7,10,176,1.0,Bicycle,10,0.281,,Other,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2025,12,Male,17.0,Left-Handed,5'5,304.8,175,2.0,Walk,10,0.466,120.0,Football (American),400.0,600.0,700.0,400.0,50.0,1000.0,304.8,Same length,80,80,Same length,August,Fall,Yes,No,Meat,Water,,7,9,5.0,Yes - broadband connection,Text messaging,1000,1000,10,2,1,5,1,4,50,5,50,10,10,1,A lot,Some college,Rap/Hip hop,Fly,Rich,Relative,"Arts, culture, sports"
USA,CA,2021,12,Male,17.0,Left-Handed,169,25,173,2.0,Walk,15,0.4,50.0,Other,600.0,900.0,800.0,700.0,600.0,1000.0,26,Left foot,8,9,Ring finger,December,Winter,No,No,Pizza/Pasta,Water,Art,6,7,6.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",100,1000,35,7,12,10,4,42,30,25,42,5,22,15,Very little,High school,Rap/Hip hop,Invisibility,Happy,Musician or singer,Health
USA,CA,2020,12,Female,17.0,Right-Handed,164,21,165,3.0,Car,10,0.231,37.0,Athletics,700.0,750.0,500.0,500.0,1000.0,1000.0,21,Same length,70,68,Index finger,January,Winter,Yes,No,Rice/Noodle dishes,Coffee,Science,6,10,3.0,Yes - broadband connection,Internet chat or instant messaging,200,1000,30,0,10,0,0,30,10,10,75,0,0,1,Some,Graduate degree,Rhythm and blues (R&B),Freeze time,Happy,Business person,Environment
USA,CA,2014,12,Female,17.0,Left-Handed,163,22,176,2.0,Car,13,.799,26.0,Running/Jogging,150.0,100.0,200.0,50.0,400.0,400.0,22,Same length,65,63,Index finger,August,Summer,Yes,No,Meat,Soft drink (caffeinated),Mathematics and statistics,4,12,3.0,Yes - broadband connection,In person,2,3,2,0,25,10,6,10,5,0,7,5,0,0,A lot,Graduate degree,Other,Telepathy,Happy,Relative,Health
USA,CT,2015,8,Male,13.0,Left-Handed,180,9.5 ,178,2.0,Bicycle,20,1.287,48.0,Football (American),1000.0,1000.0,1000.0,1000.0,91.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,12,Female,16.0,Right-Handed,175,21,172,2.0,Car,35,0.375,51.0,Dancing,1000.0,800.0,1000.0,700.0,650.0,650.0,23,Left foot,72,77,Ring finger,August,Spring,Yes,No,Rice/Noodle dishes,Water,Other,6,10,5.0,Yes - broadband connection,Text messaging,7,5,3,1,9,2,1,1,1,6,20,10,5,5,A lot,Undergraduate degree,Rock and roll,Fly,Happy,Actor,Environment
USA,CO,2022,12,Female,18.0,Right-Handed,162,24,159,3.0,Car,2,.317,29.0,Soccer,840.0,840.0,840.0,840.0,647.0,647.0,24,Same length,9,9,Ring finger,January,Summer,No,No,Pizza/Pasta,Water,Mathematics and statistics,6,8,4.0,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",100,150,4,20,15,5,14,0,15,2,3,0,20,3,A lot,Other,Rhythm and blues (R&B),Freeze time,Rich,Business person,Health
USA,CA,2023,12,Female,17.0,Right-Handed,168,24,171,2.0,Car,9,0.417,38.0,Other,700.0,700.0,900.0,900.0,900.0,1000.0,24,Same length,7,8,Ring finger,June,Spring,No,No,No favorite,Water,English,5,10,4.0,Yes - broadband connection,Text messaging,100,100,4,1,35,3,3,0,6,5,40,3,22,2,A lot,Graduate degree,Other,Telepathy,Happy,Politician,International aid
USA,CA,2022,11,Male,17.0,Right-Handed,175,1.905,75,2.0,Walk,8min,0.405,43.0,Swimming,455.0,460.0,219.0,262.0,1000.0,1000.0,1.905,Same length,80,70,Same length,March,Winter,Yes,No,Poultry,Water,Science,7,9,4.0,Yes - dial-up connection,Text messaging,80,80,4,5,0,1,2,2,5,18,24,2,3,0,Some,Graduate degree,Rap/Hip hop,Fly,Happy,Relative,Education/Youth development
USA,CA,2018,11,Male,16.0,Right-Handed,188,29,150,2.0,Bicycle,10,0.521,62.0,Table Tennis,1000.0,1000.0,1000.0,1000.0,500.0,1000.0,28,Same length,101.6,88.9,Ring finger,August,Summer,No,No,Meat,Water,Mathematics and statistics,5,2,4.0,Yes - broadband connection,Internet chat or instant messaging,100,100,1,1,25,0,0,0,25,42,84,0,0,2,Some,Graduate degree,Pop,Freeze time,Rich,Business person,Health
USA,CA,2015,12,Male,18.0,Right-Handed,172,23,172,3.0,Bus,66,.79,44.0,Other,1000.0,1000.0,1000.0,1000.0,50.0,50.0,23,Right foot,89,91,Ring finger,August,Winter,No,No,Rice/Noodle dishes,Water,Languages,6,8,2.0,Yes - broadband connection,Text messaging,50,50,0,0,2,168,0,4,2,2,168,8,0,2,Very little,Some college,Rap/Hip hop,Fly,Happy,Other,Environment
